,Time,Survival
404,202.0,0.8621979546839555
405,202.5,0.8621979546839555
406,203.0,0.8621979546839555
407,203.5,0.8618245218691069
408,204.0,0.8618245218691069
409,204.5,0.8618245218691069
410,205.0,0.8618245218691069
411,205.5,0.8616689765366742
412,206.0,0.8614468610422136
413,206.5,0.8610653808303493
414,207.0,0.8610653808303493
415,207.5,0.8610653808303493
416,208.0,0.8610653808303493
417,208.5,0.8605823283794886
418,209.0,0.860292050300485
419,209.5,0.860292050300485
420,210.0,0.8599023058466224
421,210.5,0.8599023058466224
422,211.0,0.8599023058466224
423,211.5,0.8599023058466224
424,212.0,0.8599023058466224
425,212.5,0.8599023058466224
426,213.0,0.8595012900069986
427,213.5,0.8595012900069986
428,214.0,0.8590984677889693
429,214.5,0.8590984677889693
430,215.0,0.8590984677889693
431,215.5,0.8590984677889693
432,216.0,0.8590984677889693
433,216.5,0.8590984677889693
434,217.0,0.8590984677889693
435,217.5,0.8590984677889693
436,218.0,0.8586810248172269
437,218.5,0.8582618632482677
438,219.0,0.8578405432557058
439,219.5,0.8578405432557058
440,220.0,0.8578405432557058
441,220.5,0.8578405432557058
442,221.0,0.857412576174484
443,221.5,0.857412576174484
444,222.0,0.857412576174484
445,222.5,0.857412576174484
446,223.0,0.857412576174484
447,223.5,0.857412576174484
448,224.0,0.856541337447558
449,224.5,0.856541337447558
450,225.0,0.8561045362192194
451,225.5,0.8558852180693781
452,226.0,0.8556660056631925
453,226.5,0.8556660056631925
454,227.0,0.8556660056631925
455,227.5,0.8556660056631925
456,228.0,0.8552246426628732
457,228.5,0.8552246426628732
458,229.0,0.8552246426628732
459,229.5,0.8552246426628732
460,230.0,0.8547741464725054
461,230.5,0.8547741464725054
462,231.0,0.8547741464725054
463,231.5,0.8547741464725054
464,232.0,0.8547741464725054
465,232.5,0.8547741464725054
466,233.0,0.8543154991198191
467,233.5,0.8543154991198191
468,234.0,0.8538529607713393
469,234.5,0.8538529607713393
470,235.0,0.8538529607713393
471,235.5,0.8538529607713393
472,236.0,0.8538529607713393
473,236.5,0.8533810469829188
474,237.0,0.852431478769405
475,237.5,0.852431478769405
476,238.0,0.852431478769405
477,238.5,0.852431478769405
478,239.0,0.852431478769405
479,239.5,0.8519462003474559
480,240.0,0.8519462003474559
481,240.5,0.8519462003474559
482,241.0,0.8519462003474559
483,241.5,0.8519462003474559
484,242.0,0.8519462003474559
485,242.5,0.8514484412456707
486,243.0,0.8514484412456707
487,243.5,0.8514484412456707
488,244.0,0.8514484412456707
489,244.5,0.8514484412456707
490,245.0,0.8514484412456707
491,245.5,0.8514484412456707
492,246.0,0.8514484412456707
493,246.5,0.8514484412456707
494,247.0,0.8514484412456707
495,247.5,0.8514484412456707
496,248.0,0.8514484412456707
497,248.5,0.8514484412456707
498,249.0,0.8509252091040795
499,249.5,0.8509252091040795
500,250.0,0.8509252091040795
501,250.5,0.8509252091040795
502,251.0,0.8509252091040795
503,251.5,0.8509252091040795
504,252.0,0.8509252091040795
505,252.5,0.8503905620132348
506,253.0,0.8503905620132348
507,253.5,0.8503905620132348
508,254.0,0.8503905620132348
509,254.5,0.8503905620132348
510,255.0,0.8503905620132348
511,255.5,0.8503905620132348
512,256.0,0.8503905620132348
513,256.5,0.8503905620132348
514,257.0,0.8503905620132348
515,257.5,0.8503905620132348
